response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
M_mean_Nm,x3^2,74.79822974158283,4.254677010790895,17.580236890338874,2.434690732092154e-12,65.8216459055675,83.77481357759817,0.028538918345407137
F_kch_peak_N,const,41118.41279598219,250.3516466496249,164.24262970208747,1.1849091172372618e-28,40590.216991944624,41646.60860001976,15.31272458554728
F_kch_peak_N,x1,2117.6893962835793,115.89029323968913,18.273224936135815,1.3019759089516881e-12,1873.1822502868279,2362.196542280331,0.6561875252369924
F_kch_peak_N,x2,2308.8014036465956,115.89029323968906,19.922301852075204,3.189239607982135e-13,2064.2942576498444,2553.308549643347,0.7154055179108428
F_kch_peak_N,x3,-0.07994866409309735,115.8902932396891,-0.0006898650599472055,0.9994575981538775,-244.5870946608445,244.4271973326583,-2.4772903962837838e-05
F_kch_peak_N,x1x2,-497.1329779175008,141.93604228937662,-3.5025140189829664,0.0027291291961319543,-796.5918509956167,-197.67410483938488,-0.1257745151311163
F_kch_peak_N,x1x3,0.09208072770047267,141.93604228937667,0.0006487480291492144,0.9994899261427683,-299.36679235041555,299.5509538058165,2.329640034737191e-05
F_kch_peak_N,x2x3,-0.026989465863450916,141.93604228937656,-0.00019015230682862988,0.9998504939933033,-299.4858625439792,299.4318836122523,-6.8283278989926215e-06
F_kch_peak_N,x1^2,-657.2753214738468,200.72787599519756,-3.274459604651883,0.004469785759344168,-1080.7741211538817,-233.77652179381204,-0.11758513081158352
F_kch_peak_N,x2^2,434.627504302801,200.72787599519748,2.1652573273539732,0.04488196640116968,11.128704622766406,858.1263039828357,0.07775391875836683
F_kch_peak_N,x3^2,-0.09852137324410967,200.7278759951976,-0.0004908205836167309,0.9996140955424966,-423.59732105327896,423.4002783067907,-1.7625260194873204e-05
F_chv1_peak_N,const,11568.2141557096,165.8578136111059,69.74777916001051,2.437429088891152e-22,11218.284756847537,11918.143554571663,3.0469788902105908
F_chv1_peak_N,x1,3305.3289870524845,76.77724877274566,43.05089124560827,8.501967724877213e-19,3143.3431515685725,3467.3148225363966,0.7243815768540016
F_chv1_peak_N,x2,3025.9016280285587,76.77724877274561,39.41143602299401,3.762711410854566e-18,2863.9157925446466,3187.8874635124707,0.6631434877745842
F_chv1_peak_N,x3,-0.0007838464097837568,76.77724877274564,-1.0209357880273593e-05,0.9999919729591358,-161.98661933032196,161.9850516375024,-1.7178438229740114e-07
F_chv1_peak_N,x1x2,-903.3051730203067,94.03254167397643,-9.606303912875058,2.7804090034728702e-08,-1101.6964942673098,-704.9138517733035,-0.1616372942536252
F_chv1_peak_N,x1x3,-0.003871855400819375,94.03254167397645,-4.117569653964711e-05,0.9999676258778938,-198.3951931024041,198.38744939160244,-6.928292335990643e-07
F_chv1_peak_N,x2x3,-0.006938163177718867,94.0325416739764,-7.378470319109763e-05,0.9999419872597226,-198.39825941018088,198.38438308382544,-1.2415138943429925e-06
F_chv1_peak_N,x1^2,-231.5405856277398,132.98209573975072,-1.7411410486481618,0.09972419638197466,-512.1082827923693,49.02711153688972,-0.029296733745869864
F_chv1_peak_N,x2^2,481.65303149256295,132.98209573975066,3.6219389445867223,0.0021061805834798144,201.08533432793354,762.2207286571924,0.0609433572229772
F_chv1_peak_N,x3^2,0.0011352111091183865,132.98209573975075,8.53657105344484e-06,0.9999932881768383,-280.5665619535205,280.5688323757387,1.436377882479127e-07
F_v1v2_peak_N,const,5650.4835103998785,111.8822391591989,50.503847195618974,5.746462600398815e-20,5414.432619338943,5886.534401460814,1.6747248026479227
F_v1v2_peak_N,x1,-785.0544426701667,51.791412910572994,-15.1580039730853,2.6215604628084818e-11,-894.3247724268841,-675.7841129134493,-0.1936008209597922
F_v1v2_peak_N,x2,3947.561929273078,51.79141291057296,76.22039460651986,5.41650815812054e-23,3838.2915995163607,4056.8322590297953,0.9735009303271747
F_v1v2_peak_N,x3,-0.0019298564324138415,51.79141291057298,-3.726209276711719e-05,0.9999707029232625,-109.2722596131498,109.26839990028498,-4.7591831768899256e-07
F_v1v2_peak_N,x1x2,-469.04092630570955,63.431267344348406,-7.39447509001253,1.0477959669514155e-06,-602.869202270517,-335.21265034090214,-0.09444359894185805
F_v1v2_peak_N,x1x3,0.001768546717085353,63.43126734434843,2.7881308243211798e-05,0.9999780785037402,-133.82650741809036,133.8300445115245,3.5610520850260305e-07
F_v1v2_peak_N,x2x3,0.0009384141275701103,63.431267344348385,1.4794188526547253e-05,0.9999883681660252,-133.82733755067977,133.82921437893492,1.889541030111305e-07
