response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
a_peak_m_s2,x3,-2.3272860390699076e-05,1.796349343057849e-06,-12.955642776634235,3.089372892968497e-10,-2.7062826217912926e-05,-1.9482894563485225e-05,-0.005440605837117467
a_peak_m_s2,x1x2,-6.098944425184881e-07,2.2000696451377515e-06,-0.27721597080637017,0.7849570013269433,-5.251635652148034e-06,4.031846767111058e-06,-0.0001164143574282114
a_peak_m_s2,x1x3,2.072394531063057e-08,2.200069645137752e-06,0.00941967694360557,0.9925939565736209,-4.621017264318917e-06,4.662465154940177e-06,3.955708739945305e-06
a_peak_m_s2,x2x3,2.0723945104263502e-08,2.2000696451377507e-06,0.009419676849805332,0.9925939566473673,-4.621017264525281e-06,4.662465154733808e-06,3.955708700554735e-06
a_peak_m_s2,x1^2,4.802032257907219e-08,3.1113683303191706e-06,0.015433827654261096,0.9878657640165251,-6.516393049105127e-06,6.6124336942632714e-06,6.481297321370916e-06
a_peak_m_s2,x2^2,4.802032250216335e-08,3.111368330319169e-06,0.01543382762954245,0.9878657640359576,-6.516393049182032e-06,6.612433694186359e-06,6.481297310990539e-06
a_peak_m_s2,x3^2,-4.243849667079019e-06,3.1113683303191706e-06,-1.3639817651045114,0.19036145838289936,-1.0808263038763218e-05,2.3205637046051804e-06,-0.0005727918931458278
a_rms_m_s2,const,1.324337415821323,5.281105909569308e-07,2507689.5606687944,8.943227791022529e-100,1.3243363016053713,1.3243385300372748,16.532677425417326
a_rms_m_s2,x1,-0.0016165764833308174,2.444677000053434e-07,-6612.63832929865,6.205488362221852e-56,-0.0016170922650925658,-0.001616060701569069,-0.016791534200243537
a_rms_m_s2,x2,-0.00161657648333092,2.4446770000534323e-07,-6612.638329299074,6.20548836221515e-56,-0.0016170922650926684,-0.0016160607015691716,-0.016791534200244602
a_rms_m_s2,x3,-0.09621022925867606,2.4446770000534333e-07,-393549.86060151586,4.208743389934917e-86,-0.0962107450404378,-0.09620971347691432,-0.9993448325325723
a_rms_m_s2,x1x2,3.1739088776015794e-06,2.994105618024419e-07,10.600524104743503,6.54219853679709e-09,2.542207810143003e-06,3.805609945060156e-06,2.6918009753632705e-05
a_rms_m_s2,x1x3,8.705519365688974e-05,2.99410561802442e-07,290.7552530305553,7.218991670449084e-33,8.642349258943117e-05,8.768689472434832e-05,0.000738317526535714
